family,algorithm,n,p,relative risk,relative test error gaussian,proportion of variance explained gaussian,relative test error,proportion of variance explained,beta error,relative beta error,relative prediction error,corr,time
gaussian,cpu_rsvd,20,20,54.54987707854285,5.678594505604264,4.9387518437084434,5.678594505604264,4.9387518437084434,17.83077101453335,9.714745716980513,19.297499885957762,8.35316596799647,-0.2535480201875391,3.294328212738037
gaussian,glmnet_cv5,20,20,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9239938396117464,1.163001639641864,1.0,1.0,-0.7335064589398304,0.12878751754760742
gaussian,glmnet_cv10,20,20,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9239938396117464,1.163001639641864,1.0,1.0,-0.7335064589398304,0.22952866554260254
gaussian,sklearn_cv5,20,20,0.7235639260632515,0.29596319035630414,0.045450648028479326,0.29596319035630414,0.045450648028479326,1.4061375532361289,2.197845588599019,1.5218040347833648,1.8898043766093278,-0.6677866681162645,0.020593643188476562
gaussian,sklearn_cv10,20,20,0.7235639260632515,0.29596319035630414,0.045450648028479326,0.29596319035630414,0.045450648028479326,1.4061375532361289,2.197845588599019,1.5218040347833648,1.8898043766093278,-0.6677866681162645,0.03804349899291992
gaussian,gpu_woodbury,20,20,9.25302342695833,4.850118511229144,3.0098055430694504,4.850118511229144,3.0098055430694504,9.366519967138851,7.308225144602438,8.429861644397263,7.29127717607945,0.6740009547773202,3.543114185333252
gaussian,gpu_svd,20,20,9.253023426957654,4.850118511228806,3.0098055430692248,4.850118511228806,3.0098055430692248,9.366519967138755,7.308225144602198,8.429861644397176,7.29127717607921,0.6740009547772987,3.5706467628479004
gaussian,gpu_rsvd,20,20,9.253023426957677,4.850118511228818,3.0098055430692328,4.850118511228818,3.0098055430692328,9.366519967138762,7.308225144602208,8.429861644397183,7.29127717607922,0.6740009547772999,3.555161952972412
gaussian,cpu_woodbury,20,20,9.253023426957675,4.850118511228817,3.0098055430692323,4.850118511228817,3.0098055430692323,9.366519967138684,7.3082251446021935,8.429861644397112,7.291277176079206,0.6740009547773117,3.410940170288086
gaussian,cpu_svd,20,20,9.253023426957656,4.850118511228807,3.0098055430692265,4.850118511228807,3.0098055430692265,9.366519967138755,7.308225144602196,8.429861644397176,7.29127717607921,0.6740009547772989,3.4132485389709473
gaussian,cpu_rsvd,20,20,9.253023426957652,4.850118511228804,3.0098055430692243,4.850118511228804,3.0098055430692243,9.36651996713876,7.308225144602195,8.429861644397182,7.291277176079208,0.6740009547772993,3.375197410583496
gaussian,glmnet_cv5,20,20,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.111111944923096,1.0023244169867234,1.0,1.0,0.5741663305807796,0.12656664848327637
gaussian,glmnet_cv10,20,20,0.252327403108651,0.3497704993043044,0.009573535119557388,0.3497704993043044,0.009573535119557388,1.0612805099561367,1.2958483442203932,0.9551517421852499,1.2928432374381216,0.5992464109681604,0.22953557968139648
gaussian,sklearn_cv5,20,20,2.4261282586920596,1.4366709270960087,0.7341738203140269,1.4366709270960087,0.7341738203140269,3.307383702411247,4.117897524927751,2.9766430984055017,4.1083480110235575,0.6590858946863787,0.020256757736206055
gaussian,sklearn_cv10,20,20,2.4261282586920596,1.4366709270960087,0.7341738203140269,1.4366709270960087,0.7341738203140269,3.307383702411247,4.117897524927751,2.9766430984055017,4.1083480110235575,0.6590858946863787,0.0387420654296875
gaussian,gpu_woodbury,20,20,4.460773072259869,4.684379870009848,2.118583137254945,4.684379870009848,2.118583137254945,7.422692291864208,3.6043601055711076,6.944885313229363,3.125841589702202,-0.016152727160361292,3.253652811050415
gaussian,gpu_svd,20,20,4.460773072259877,4.684379870009856,2.118583137254949,4.684379870009856,2.118583137254949,7.422692291864212,3.604360105571118,6.944885313229367,3.125841589702211,-0.016152727160383528,3.218935251235962
gaussian,gpu_rsvd,20,20,4.460773072259872,4.684379870009852,2.118583137254947,4.684379870009852,2.118583137254947,7.422692291864212,3.6043601055711187,6.944885313229367,3.1258415897022114,-0.01615272716038321,3.237699508666992
gaussian,cpu_woodbury,20,20,4.460773072259897,4.684379870009876,2.1185831372549586,4.684379870009876,2.1185831372549586,7.422692291864238,3.6043601055711068,6.944885313229389,3.125841589702201,-0.01615272716037986,3.0797107219696045
gaussian,cpu_svd,20,20,4.4607730722598715,4.68437987000985,2.1185831372549457,4.68437987000985,2.1185831372549457,7.42269229186421,3.604360105571117,6.944885313229363,3.12584158970221,-0.01615272716038401,3.102437734603882
gaussian,cpu_rsvd,20,20,4.460773072259865,4.6843798700098445,2.1185831372549435,4.6843798700098445,2.1185831372549435,7.422692291864204,3.6043601055711147,6.944885313229358,3.1258415897022083,-0.016152727160383157,3.1038193702697754
gaussian,glmnet_cv5,20,20,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.06879983715853,1.1530846980363114,1.0,1.0,0.00800106215772454,0.12938213348388672
gaussian,glmnet_cv10,20,20,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.06879983715853,1.1530846980363114,1.0,1.0,0.00800106215772454,0.22571349143981934
gaussian,sklearn_cv5,20,20,0.23091161515738384,0.45451841290736283,0.0036524087037024208,0.45451841290736283,0.0036524087037024208,1.1352866146752763,1.1603283032253737,1.0622069495196644,1.0062819367921525,0.027642162235256937,0.020239591598510742
gaussian,sklearn_cv10,20,20,0.23091161515738384,0.45451841290736283,0.0036524087037024208,0.45451841290736283,0.0036524087037024208,1.1352866146752763,1.1603283032253737,1.0622069495196644,1.0062819367921525,0.027642162235256937,0.03764533996582031
gaussian,gpu_woodbury,20,20,1.659824874749839,8.522731171499174,1.1968483974998834,8.522731171499174,1.1968483974998834,3.3866654190266527,1.8760511275740368,3.3657735631339047,1.6116628575639045,0.29202270270276964,3.2397356033325195
gaussian,gpu_svd,20,20,1.659824874749792,8.522731171498938,1.1968483974998443,8.522731171498938,1.1968483974998443,3.386665419026634,1.8760511275740046,3.365773563133886,1.6116628575638767,0.29202270270280334,3.2021963596343994
gaussian,gpu_rsvd,20,20,1.6598248747497921,8.52273117149894,1.1968483974998445,8.52273117149894,1.1968483974998445,3.386665419026634,1.8760511275740035,3.365773563133886,1.6116628575638758,0.29202270270280345,3.2235007286071777
gaussian,cpu_woodbury,20,20,1.6598248747497706,8.52273117149883,1.196848397499826,8.52273117149883,1.196848397499826,3.3866654190266297,1.8760511275740126,3.365773563133882,1.6116628575638836,0.2920227027028086,3.0507240295410156
gaussian,cpu_svd,20,20,1.6598248747497903,8.522731171498933,1.1968483974998427,8.522731171498933,1.1968483974998427,3.386665419026632,1.8760511275740046,3.365773563133884,1.6116628575638767,0.29202270270280317,3.084289789199829
gaussian,cpu_rsvd,20,20,1.6598248747497917,8.522731171498938,1.196848397499844,8.522731171498938,1.196848397499844,3.3866654190266354,1.8760511275740062,3.3657735631338874,1.611662857563878,0.2920227027028024,3.092564582824707
gaussian,glmnet_cv5,20,20,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.0062071483719468,1.1640468841043878,1.0,1.0,0.6555516371191734,0.12599778175354004
gaussian,glmnet_cv10,20,20,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.0062071483719468,1.1640468841043878,1.0,1.0,0.6555516371191734,0.22865986824035645
gaussian,sklearn_cv5,20,20,0.17870123180004505,1.117112956750204,0.03742130495827827,1.117112956750204,0.03742130495827827,0.9797100689876637,1.0252066372137325,0.9736663773188695,0.8807262415401091,0.6208274212412633,0.020412445068359375
gaussian,sklearn_cv10,20,20,0.17870123180004505,1.117112956750204,0.03742130495827827,1.117112956750204,0.03742130495827827,0.9797100689876637,1.0252066372137325,0.9736663773188695,0.8807262415401091,0.6208274212412633,0.03859591484069824
gaussian,gpu_woodbury,20,20,0.3047486162040752,3.27109295979073,0.07376528950372378,3.27109295979073,0.07376528950372378,1.5571476247988905,1.0395851934420937,1.4179605502185009,1.174740896691066,0.7399652000168411,3.563971757888794
gaussian,gpu_svd,20,20,0.30474861620408217,3.2710929597908005,0.0737652895037302,3.2710929597908005,0.0737652895037302,1.5571476247988796,1.0395851934421134,1.4179605502184909,1.1747408966910882,0.7399652000168363,3.534761667251587
gaussian,gpu_rsvd,20,20,0.30474861620408267,3.2710929597908054,0.07376528950373064,3.2710929597908054,0.07376528950373064,1.5571476247988805,1.0395851934421143,1.4179605502184918,1.174740896691089,0.7399652000168361,3.522932767868042
gaussian,cpu_woodbury,20,20,0.30474861620409316,3.2710929597909106,0.07376528950374023,3.2710929597909106,0.07376528950374023,1.5571476247989116,1.0395851934422131,1.41796055021852,1.174740896691201,0.7399652000168535,3.3988747596740723
gaussian,cpu_svd,20,20,0.3047486162040833,3.271092959790812,0.07376528950373124,3.271092959790812,0.07376528950373124,1.5571476247988807,1.039585193442115,1.417960550218492,1.17474089669109,0.7399652000168361,3.408068895339966
gaussian,cpu_rsvd,20,20,0.3047486162040834,3.271092959790813,0.07376528950373129,3.271092959790813,0.07376528950373129,1.5571476247988818,1.0395851934421148,1.4179605502184929,1.1747408966910897,0.7399652000168357,3.4349491596221924
gaussian,glmnet_cv5,20,20,0.15471713822266034,1.7707781799765823,0.0626269632066533,1.7707781799765823,0.0626269632066533,1.0198496260815635,0.5659211585705076,0.9286894279696277,0.6394961504543552,0.7748868045372221,0.1258702278137207
gaussian,glmnet_cv10,20,20,0.1768197812170557,1.9918046099205355,0.042533651393566636,1.9918046099205355,0.042533651393566636,1.0540774351228241,0.6447282703178021,0.9598577527758182,0.7285489165995922,0.7777129421341543,0.22649407386779785
gaussian,sklearn_cv5,20,20,0.16329429294130496,1.8565497271630285,0.05482954982606728,1.8565497271630285,0.05482954982606728,1.0177594921460391,0.7102310452193881,0.92678612258095,0.8025676588912775,0.766469994829846,0.020014524459838867
gaussian,sklearn_cv10,20,20,0.16988010594070596,1.9224078571570387,0.04884244709933908,1.9224078571570387,0.04884244709933908,1.0463054437828037,0.602785027012964,0.9527804680397534,0.6811526632084538,0.777401372935367,0.03747892379760742
gaussian,gpu_woodbury,20,20,0.1729424427985604,3.6824556537211866,0.04825176662039866,3.6824556537211866,0.04825176662039866,1.2480753292266087,0.7211688474081652,1.2037931358947074,0.687050169357454,0.7116536904199757,3.347806930541992
gaussian,gpu_svd,20,20,0.1729424427985587,3.6824556537211532,0.04825176662040025,3.6824556537211532,0.04825176662040025,1.2480753292266122,0.7211688474081601,1.2037931358947107,0.6870501693574491,0.7116536904199806,3.3670785427093506
gaussian,gpu_rsvd,20,20,0.1729424427985586,3.6824556537211515,0.04825176662040032,3.6824556537211515,0.04825176662040032,1.2480753292266131,0.7211688474081602,1.2037931358947116,0.6870501693574492,0.7116536904199802,3.3491876125335693
gaussian,cpu_woodbury,20,20,0.17294244279856352,3.6824556537212487,0.04825176662039565,3.6824556537212487,0.04825176662039565,1.248075329226618,0.7211688474081804,1.2037931358947165,0.6870501693574685,0.711653690419962,3.2005674839019775
gaussian,cpu_svd,20,20,0.17294244279855855,3.68245565372115,0.0482517666204004,3.68245565372115,0.0482517666204004,1.2480753292266122,0.7211688474081598,1.203793135894711,0.6870501693574489,0.7116536904199805,3.2264370918273926
gaussian,cpu_rsvd,20,20,0.17294244279855867,3.6824556537211524,0.048251766620400274,3.6824556537211524,0.048251766620400274,1.2480753292266122,0.7211688474081602,1.203793135894711,0.6870501693574493,0.7116536904199805,3.2125368118286133
gaussian,glmnet_cv5,20,20,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.0367855506162102,1.049659660345648,1.0,1.0,0.8270745777959718,0.1267852783203125
gaussian,glmnet_cv10,20,20,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.0367855506162102,1.049659660345648,1.0,1.0,0.8270745777959718,0.22849369049072266
gaussian,sklearn_cv5,20,20,0.19607486286931838,4.145104055136346,0.02622089036253389,4.145104055136346,0.02622089036253389,0.9766739410553856,0.9100459427464161,0.9420211734961994,0.8669914422039828,0.8178619548854181,0.02019333839416504
gaussian,sklearn_cv10,20,20,0.19607486286931838,4.145104055136346,0.02622089036253389,4.145104055136346,0.02622089036253389,0.9766739410553856,0.9100459427464161,0.9420211734961994,0.8669914422039828,0.8178619548854181,0.038316965103149414
gaussian,gpu_woodbury,20,20,33.38285754687532,3.5618925524375116,3.0144773408295773,3.5618925524375116,3.0144773408295773,23.14327111105803,14.45160350037463,24.629691688834466,12.73047291952293,0.4198992272390164,3.593590259552002
gaussian,gpu_svd,20,20,33.38285754687662,3.5618925524376417,3.014477340829695,3.5618925524376417,3.014477340829695,23.143271111057945,14.45160350037502,24.629691688834374,12.730472919523272,0.4198992272390735,3.570028066635132
gaussian,gpu_rsvd,20,20,33.38285754687666,3.561892552437645,3.014477340829698,3.561892552437645,3.014477340829698,23.14327111105794,14.451603500375032,24.629691688834367,12.730472919523285,0.41989922723907414,3.55241060256958
gaussian,cpu_woodbury,20,20,33.3828575468797,3.5618925524379486,3.0144773408299743,3.5618925524379486,3.0144773408299743,23.143271111058183,14.451603500375569,24.62969168883463,12.73047291952376,0.41989922723901024,3.475253105163574
gaussian,cpu_svd,20,20,33.38285754687662,3.5618925524376417,3.014477340829695,3.5618925524376417,3.014477340829695,23.143271111057963,14.45160350037502,24.62969168883439,12.730472919523276,0.419899227239074,3.434022903442383
gaussian,cpu_rsvd,20,20,33.38285754687656,3.561892552437635,3.014477340829689,3.561892552437635,3.014477340829689,23.14327111105793,14.451603500375013,24.62969168883436,12.730472919523269,0.41989922723907397,3.4289767742156982
gaussian,glmnet_cv5,20,20,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9396492413889905,1.1351976938902437,1.0,1.0,0.6142179751863015,0.13526654243469238
gaussian,glmnet_cv10,20,20,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9396492413889905,1.1351976938902437,1.0,1.0,0.6142179751863015,0.22959327697753906
gaussian,sklearn_cv5,20,20,0.7586831237512593,0.2994751101251049,0.04864330236375277,0.2994751101251049,0.04864330236375277,1.5595974982196206,2.4159203493557646,1.65976561202159,2.1281934964795193,0.5992782851565386,0.020130157470703125
gaussian,sklearn_cv10,20,20,0.7586831237512593,0.2994751101251049,0.04864330236375277,0.2994751101251049,0.04864330236375277,1.5595974982196206,2.4159203493557646,1.65976561202159,2.1281934964795193,0.5992782851565386,0.038248300552368164
gaussian,gpu_woodbury,20,20,4.844348422053113,2.645781008776535,1.5402472081010445,2.645781008776535,1.5402472081010445,5.141460573609094,3.8092878256041804,5.829437364819426,5.442725577371149,0.25145016639832524,3.8180692195892334
gaussian,gpu_svd,20,20,4.844348422053518,2.6457810087767375,1.5402472081011793,2.6457810087767375,1.5402472081011793,5.141460573609129,3.809287825604295,5.829437364819465,5.442725577371313,0.25145016639830187,3.807751417160034
gaussian,gpu_rsvd,20,20,4.844348422053498,2.645781008776728,1.5402472081011733,2.645781008776728,1.5402472081011733,5.1414605736091215,3.809287825604287,5.829437364819457,5.442725577371301,0.25145016639830153,3.8178884983062744
gaussian,cpu_woodbury,20,20,4.844348422053565,2.6457810087767615,1.5402472081011953,2.6457810087767615,1.5402472081011953,5.1414605736090655,3.8092878256042324,5.829437364819394,5.442725577371224,0.2514501663982127,3.643784523010254
gaussian,cpu_svd,20,20,4.844348422053501,2.6457810087767295,1.540247208101174,2.6457810087767295,1.540247208101174,5.141460573609122,3.809287825604291,5.829437364819459,5.442725577371308,0.2514501663983012,3.700136423110962
gaussian,cpu_rsvd,20,20,4.844348422053497,2.6457810087767277,1.540247208101173,2.6457810087767277,1.540247208101173,5.141460573609121,3.809287825604288,5.829437364819456,5.442725577371303,0.251450166398301,3.6876423358917236
gaussian,glmnet_cv5,20,20,0.1870053205333658,0.31710945801666185,0.012200492405537739,0.31710945801666185,0.012200492405537739,0.8861454629291329,0.6968132501841667,1.004720234320141,0.9956095399084102,0.40075269608986097,0.12592053413391113
gaussian,glmnet_cv10,20,20,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.8819822998078232,0.6998860720521713,1.0,1.0,0.40145773155853626,0.22414255142211914
gaussian,sklearn_cv5,20,20,1.2952651733986822,0.8712393844493201,0.35721945854956777,0.8712393844493201,0.35721945854956777,2.01095992771815,2.066601451108759,2.280045674563222,2.952768362783921,0.3270109997114598,0.019697904586791992
gaussian,sklearn_cv10,20,20,1.2952651733986822,0.8712393844493201,0.35721945854956777,0.8712393844493201,0.35721945854956777,2.01095992771815,2.066601451108759,2.280045674563222,2.952768362783921,0.3270109997114598,0.038164615631103516
gaussian,gpu_woodbury,20,20,3.1592714456883644,3.382878243438343,1.4678323239691924,3.382878243438343,1.4678323239691924,4.498961400524019,2.750468463893777,4.132768206978866,3.719351532697212,-0.12585091026137607,3.5428626537323
